BusID,RouteID,Q,year,RouteDirection,DailyRides(Tuesday),WeekyRides,DailyPassengers,WeeklyPassengers,AVGCommutersPerRide(Weekly),AverageTripDuration,OperatingCostPerPassenger
1635,12137,1,2024,2,28,163,661.6,3559.3,21.8,30.06,8.26
1636,12138,1,2024,3,18,101,278.3,1507.9,14.9,26.45,10.63
1637,12140,1,2024,1,18,101,149.2,800.2,7.9,70.88,53.68
1638,12140,1,2024,2,17,95,142.7,774.3,8.2,72.07,53.05
1639,12142,1,2024,1,94,514,3389.6,18361.3,35.7,82.21,13.81
1640,12142,1,2024,2,96,528,3446.7,18776.5,35.6,87.37,14.74
1641,12143,1,2024,1,69,365,1516.2,8135.1,22.3,95.31,25.66
1642,12143,1,2024,2,67,355,1841.2,9874.8,27.8,104.77,22.6
1643,12144,1,2024,1,5,25,54.5,272.5,10.9,52.23,28.75
1644,12144,1,2024,2,5,24,30.3,151.5,6.3,54.33,51.64
1645,12145,1,2024,1,13,76,26.4,149.8,2,32.44,98.75
1646,12145,1,2024,2,12,72,30.9,173.4,2.4,33.85,84.33
1647,12146,1,2024,1,14,78,36.9,201.7,2.6,10.75,24.94
1648,12146,1,2024,2,12,69,34.4,191.5,2.8,11.42,24.69
1649,12148,1,2024,1,35,202,947.2,5477,27.1,59.43,13.15
1650,12148,1,2024,2,34,198,942.1,5461.5,27.6,57.99,12.61
1651,12149,1,2024,1,89,468,1212.5,6470.9,13.8,73.4,31.85
1652,12149,1,2024,2,88,462,1261.4,6732.8,14.6,75.61,31.13
1653,12150,1,2024,1,42,236,567.1,3034.3,12.9,48.38,22.58
1654,12150,1,2024,2,47,263,655.2,3536.3,13.4,47.8,21.33
1655,12151,1,2024,1,4,20,20,100,5,32.97,39.56
1656,12151,1,2024,2,4,20,24.3,121.5,6.1,31.2,30.81
1657,12153,1,2024,1,2,11,11.4,59,5.4,50.49,56.48
1658,12153,1,2024,2,5,29,43.1,236.4,8.2,44.85,33.01
1659,12154,1,2024,1,31,176,616.7,3360.2,19.1,46.72,14.68
1660,12154,1,2024,2,40,225,623.5,3384.6,15,33.29,13.28
1661,12155,1,2024,1,10,52,106.4,532,10.2,29.32,17.2
1662,12155,1,2024,2,4,20,59.2,296,14.8,51.22,20.76
1663,12157,1,2024,1,18,97,220.6,1171.3,12.1,41.2,20.47
1664,12157,1,2024,2,16,87,185.7,1003.7,11.5,39.44,20.51
1665,12158,1,2024,1,0,12,8.6,43,3.6,25.59,42.85
1666,12159,1,2024,1,3,15,17.1,85.5,5.7,49.17,51.76
1667,12159,1,2024,2,3,15,21.2,106,7.1,27.51,23.36
1668,12160,1,2024,1,2,10,20.4,102,10.2,42.97,25.28
1669,12160,1,2024,2,2,10,19.7,98.5,9.8,38.23,23.29
1670,12161,1,2024,1,96,528,4466,24298.4,46,65.01,8.48
1671,12161,1,2024,2,95,524,4774,25904.7,49.4,70.46,8.55
1672,12163,1,2024,1,37,207,524.5,2913.3,14.1,53.66,22.88
1673,12163,1,2024,2,36,203,508.6,2834.9,14,56.65,24.34
1674,12164,1,2024,1,3,18,18.7,99.4,5.5,68.63,74.57
1675,12164,1,2024,2,4,23,19,100.8,4.4,64.84,88.77
1676,12165,1,2024,2,2,10,44.6,223,22.3,82.45,22.18
1677,12166,1,2024,1,2,10,95.8,479,47.9,71.93,9.01
1678,12166,1,2024,2,1,5,48.2,241,48.2,96.47,12.01
1679,12167,1,2024,1,4,20,74.9,374.5,18.7,52.64,16.87
1680,12167,1,2024,2,3,15,54.5,272.5,18.2,62.94,20.79
1681,12171,1,2024,1,83,458,3977.8,21543.6,47,75.17,9.59
1682,12171,1,2024,2,83,455,4299.7,23216.3,51,69.95,8.23
1683,12172,1,2024,1,131,723,5742.9,32029.7,44.3,79.8,10.81
1684,12172,1,2024,2,132,731,5622.9,31444.7,43,78.57,10.96
1685,12174,1,2024,1,0,8,3.4,71.2,8.9,66.78,45.02
1686,12174,1,2024,2,0,8,9.7,102.4,12.8,75.15,35.23
1687,12178,1,2024,1,48,260,387.2,2055.6,7.9,61.64,46.78
1688,12178,1,2024,2,21,116,399.7,2124.9,18.3,60.62,19.86
1689,12180,1,2024,1,64,372,2077.5,11558.5,31.1,60,11.59
1690,12180,1,2024,2,73,418,2217.3,12336.1,29.5,47.04,9.56
1691,12181,1,2024,1,6,41,59.3,352.6,8.6,50.65,35.34
1692,12181,1,2024,2,5,37,60,346.1,9.4,59.05,37.88
1693,12184,1,2024,1,6,35,54.5,293.7,8.4,68.65,49.09
1694,12184,1,2024,2,7,40,72.3,385.9,9.6,68.92,42.86
1695,12185,1,2024,1,13,73,139.9,751.5,10.3,73.56,42.87
1696,12185,1,2024,2,14,77,97.7,531.1,6.9,71.42,62.13
1697,12186,1,2024,1,15,101,203.1,1543.8,15.3,90.71,35.61
1698,12186,1,2024,2,12,76,173.8,1193.5,15.7,90.99,34.76
1699,12188,1,2024,1,205,1140,216.2,1149.4,1,27.32,162.58
1700,12188,1,2024,2,44,247,257.2,1373.5,5.6,17.95,19.37
1701,12189,1,2024,1,19,104,232.5,1255,12.1,95.09,47.28
1702,12189,1,2024,2,15,81,133.8,721.1,8.9,94.93,63.98
1703,12192,1,2024,1,12,62,157.1,804.5,13,63.05,29.15
1704,12192,1,2024,2,14,73,183.9,943.9,12.9,64.08,29.74
1705,12195,1,2024,1,9,52,50.2,278,5.3,32.31,36.26
1706,12195,1,2024,2,8,47,57.7,311.8,6.6,29.18,26.39
1707,12202,1,2024,1,0,6,1.2,31.9,5.3,64.57,72.87
1708,12202,1,2024,2,0,1,0,1.8,1.8,71.51,238.37
1709,12205,1,2024,3,44,283,1948.7,11589.6,41,56.76,8.32
1710,12208,1,2024,1,2,10,21.2,106,10.6,78.51,44.44
1711,12208,1,2024,2,2,10,12.4,62,6.2,71.69,69.38
1712,12209,1,2024,1,27,171,573.3,3477.6,20.3,77.41,22.84
1713,12209,1,2024,2,30,182,622.5,3805.9,20.9,76.75,22.02
1714,12220,1,2024,1,27,168,588.3,3530.3,21,87.32,24.93
1715,12220,1,2024,2,23,149,431.2,2704.6,18.2,80.02,26.45
1716,12222,1,2024,2,8,40,273.6,1368,34.2,72.91,12.79
1717,12224,1,2024,1,2,10,15.5,77.5,7.8,35.29,27.32
1718,12224,1,2024,2,2,10,22,110,11,56.57,30.86
1719,12229,1,2024,1,0,1,0,23.8,23.8,82.39,20.77
1720,12229,1,2024,2,0,1,0,30.9,30.9,90.61,17.59
1721,12230,1,2024,1,26,167,527.1,3230.3,19.3,89.02,27.61
1722,12230,1,2024,2,24,160,494.7,3075.1,19.2,80.96,25.27
1723,12231,1,2024,1,13,85,528.2,3238.6,38.1,46.36,7.3
1724,12231,1,2024,2,13,85,286.7,1728.2,20.3,53.54,15.8
1725,12233,1,2024,1,18,104,108.6,622.2,6,53.56,53.71
1726,12233,1,2024,2,18,103,111.8,633,6.1,55.18,53.87
1727,12237,1,2024,1,23,137,508.1,2974.4,21.7,56.25,15.55
1728,12237,1,2024,2,23,140,490,2796,20,55.24,16.6
1729,12238,1,2024,1,73,402,2567.4,13812.9,34.4,82.07,14.33
1730,12238,1,2024,2,71,390,2524,13593,34.9,85.99,14.8
1731,12239,1,2024,1,0,1,0,28.2,28.2,72.66,15.46
1732,12239,1,2024,2,0,1,0,19,19,87.72,27.7
1733,12240,1,2024,1,11,60,66.6,359.3,6,43.65,43.74
1734,12240,1,2024,2,10,55,65.8,353.7,6.4,41.23,38.47
1735,12241,1,2024,1,0,4,0,47.5,11.9,53.77,27.17
1736,12241,1,2024,2,0,9,0,137.4,15.3,55.59,21.85
1737,12242,1,2024,1,0,4,0,91.3,22.8,55.62,14.62
1738,12242,1,2024,2,0,9,0,142.2,15.8,52.96,20.11
1739,12244,1,2024,1,0,3,0,35.1,11.7,54.47,27.93
1740,12244,1,2024,2,0,9,0,89.8,10,49.28,29.63
1741,12245,1,2024,1,8,47,187,1038.3,22.1,50.04,13.59
1742,12245,1,2024,2,8,47,53.6,325.9,6.9,39.91,34.53
1743,12247,1,2024,1,0,18,1.1,372.3,20.7,84.27,24.45
1744,12247,1,2024,2,0,18,2.9,374,20.8,78.06,22.54
1745,12248,1,2024,1,15,82,78.9,423.8,5.2,53.83,62.49
1746,12248,1,2024,2,14,78,79.1,435.1,5.6,52.92,56.92
1747,12249,1,2024,1,0,1,0,36.7,36.7,82.95,13.56
1748,12249,1,2024,2,0,1,0,35.7,35.7,94.57,15.89
1749,12250,1,2024,1,7,35,64.3,321.5,9.2,65.82,42.99
1750,12250,1,2024,2,7,35,36,180,5.1,71.96,83.95
1751,12252,1,2024,1,6,34,31.7,171.4,5,72.51,86.3
1752,12252,1,2024,2,6,35,37.1,201.6,5.8,68.04,70.88
1753,12253,1,2024,1,13,65,37.1,185.5,2.9,48.75,102.49
1754,12253,1,2024,2,13,65,32.1,160.5,2.5,45.98,111.73
1755,12256,1,2024,1,3,16,17.5,89.8,5.6,90.5,96.75
1756,12256,1,2024,2,2,11,21.5,113.6,10.3,95.89,55.71
1757,12257,1,2024,1,8,47,81.5,457.8,9.7,75.28,46.37
1758,12257,1,2024,2,9,52,78.4,432.6,8.3,78.15,56.36
1759,12258,1,2024,1,2,11,13.8,69,6.3,94.06,89.97
1760,12258,1,2024,2,2,12,11,55,4.6,98.37,128.78
1761,12260,1,2024,1,17,91,69.6,368.8,4.1,45.44,67.27
1762,12260,1,2024,2,17,91,65.2,340.4,3.7,42.55,68.25
1763,12262,1,2024,1,4,21,26,131.7,6.3,59.98,57.38
1764,12262,1,2024,2,3,16,38.6,197.2,12.3,57.57,28.03
1765,12264,1,2024,1,13,65,278.3,1391.5,21.4,75.26,21.09
1766,12264,1,2024,2,13,65,331.4,1657,25.5,86.13,20.27
1767,12265,1,2024,1,0,6,1.2,16.3,2.7,73.39,162.09
1768,12265,1,2024,2,0,6,0.1,2.3,0.4,61.65,964.96
1769,12270,1,2024,1,3,21,31.5,228.9,10.9,76.4,42.06
1770,12270,1,2024,2,3,20,24.7,208.2,10.4,63.62,36.67
1771,12271,1,2024,1,78,427,3283.2,17603.6,41.2,68.37,9.95
1772,12271,1,2024,2,76,420,3333.2,17916.2,42.7,69.6,9.79
1773,12275,1,2024,1,6,30,47.6,238,7.9,89.81,67.92
1774,12275,1,2024,2,6,30,48.9,244.5,8.2,90.38,66.54
1775,12276,1,2024,3,12,80,420.9,2617.2,32.7,36.93,6.77
1776,12280,1,2024,1,34,189,571.6,3103.4,16.4,60.48,22.1
1777,12280,1,2024,2,35,192,640.5,3473.7,18.1,56.09,18.6
1778,12281,1,2024,1,13,77,276.6,1691,22,67.04,18.32
1779,12281,1,2024,2,14,83,305.9,1880.7,22.7,58.63,15.52
1780,12284,1,2024,1,18,96,169.2,879.7,9.2,57.57,37.7
1781,12284,1,2024,2,14,76,114.2,606.6,8,56.97,42.83
1782,12285,1,2024,2,5,25,38.1,190.5,7.6,112.97,88.95
1783,12287,1,2024,3,35,210,551.9,3111.9,14.8,21.8,8.83
1784,12288,1,2024,2,19,95,268.8,1344,14.1,100.26,42.52
1785,12289,1,2024,2,13,65,284.5,1422.5,21.9,87.5,23.99
1786,12291,1,2024,1,44,262,628.7,3591.8,13.7,49.65,21.73
1787,12291,1,2024,2,48,278,938.4,5216.9,18.8,48.7,15.57
1788,12292,1,2024,1,46,276,1345.4,7665.5,27.8,50.63,10.94
1789,12292,1,2024,2,47,273,1162.2,6591.9,24.1,50.51,12.55
1790,12293,1,2024,1,44,266,1059.1,6080.7,22.9,49.85,13.08
1791,12293,1,2024,2,46,269,1175.4,6626.6,24.6,49.11,11.96
1792,12294,1,2024,1,34,199,599.9,3453.9,17.4,48.68,16.83
1793,12294,1,2024,2,32,194,502.8,2909.1,15,46.24,18.5
1794,12295,1,2024,1,1,6,4.5,24.8,4.1,56.32,81.75
1795,12295,1,2024,2,0,1,0.9,4.5,4.5,53.51,71.35
1796,12297,1,2024,1,1,5,12.6,63,12.6,56.51,26.91
1797,12300,1,2024,1,1,7,32.8,192.5,27.5,58.33,12.73
1798,12300,1,2024,2,3,17,46.4,276,16.2,62.49,23.09
1799,12301,1,2024,1,64,362,1375.9,7709,21.3,58.48,16.48
1800,12301,1,2024,2,63,353,1125.4,6342.7,18,59.29,19.8
1801,12302,1,2024,1,3,15,30.6,153.2,10.2,107.69,63.26
1802,12302,1,2024,2,7,35,118.7,593.5,17,93.88,33.22
1803,12304,1,2024,1,14,74,400.5,2069.6,28,84,18.02
1804,12304,1,2024,2,12,65,314.4,1707.1,26.3,72.21,16.5
1805,12305,1,2024,1,6,30,7,35,1.2,26.17,134.59
1806,12305,1,2024,2,6,30,9.4,47,1.6,26.42,101.18
1807,12308,1,2024,1,2,11,48.9,255.8,23.3,81.5,21.03
1808,12308,1,2024,2,1,10,33.2,194.4,19.4,67.49,20.83
1809,12311,1,2024,1,0,2,0,41.4,20.7,73.79,21.39
1810,12311,1,2024,2,0,2,0,33.8,16.9,60.31,21.41
1811,12312,1,2024,1,6,35,8.5,44.6,1.3,29.56,139.18
1812,12312,1,2024,2,7,40,8.6,46.7,1.2,34.49,177.25
1813,12317,1,2024,1,7,36,128.8,653,18.1,92.07,30.46
1814,12317,1,2024,2,7,36,115.1,596.6,16.6,83.93,30.39
1815,12318,1,2024,1,0,7,0,91.7,13.1,78.19,35.81
1816,12318,1,2024,2,0,10,0,82,8.2,62.37,45.64
1817,12321,1,2024,1,10,54,103.3,548.5,10.2,65.02,38.41
1818,12321,1,2024,2,10,50,104.7,523.5,10.5,76.41,43.79
1819,12323,1,2024,1,5,25,97,485,19.4,63.64,19.68
1820,12323,1,2024,2,5,25,83.6,418,16.7,53.93,19.35
1821,12325,1,2024,1,10,50,138.9,694.5,13.9,47.54,20.54
1822,12325,1,2024,2,14,70,84,420,6,40.56,40.56
1823,12328,1,2024,1,0,6,0,132.7,22.1,75.74,20.55
1824,12328,1,2024,2,0,9,0,95.8,10.6,60.86,34.31
1825,12333,1,2024,1,18,95,232.2,1222.2,12.9,77.78,36.27
1826,12333,1,2024,2,18,93,251.1,1290.9,13.9,80.31,34.71
1827,12336,1,2024,1,0,2,0,30.8,15.4,56.66,22.08
1828,12336,1,2024,2,0,2,0,44.4,22.2,57.65,15.58
1829,12337,1,2024,1,1,5,0.5,2.5,0.5,23.2,278.4
1830,12338,1,2024,1,0,7,0,163.4,23.3,72.99,18.76
1831,12338,1,2024,2,0,10,0,108.6,10.9,61.14,33.78
1832,12345,1,2024,1,17,100,377.4,2165,21.6,53.2,14.74
1833,12345,1,2024,2,23,131,578.4,3228.9,24.6,51.72,12.59
1834,12348,1,2024,1,18,102,512.5,2796.2,27.4,98.69,21.6
1835,12348,1,2024,2,18,99,430.3,2367.4,23.9,103.2,25.89
1836,12349,1,2024,1,2,10,35.5,177.5,17.8,108.09,36.54
1837,12349,1,2024,2,3,15,26.3,131.5,8.8,104.64,71.62
1838,12350,1,2024,1,22,128,120.5,636.2,5,52.79,63.73
1839,12350,1,2024,2,21,124,111.5,590,4.8,50.85,64.12
1840,12354,1,2024,1,34,194,350.2,1932.9,10,40.86,24.61
1841,12354,1,2024,2,34,194,280.4,1531.8,7.9,39.01,29.64
1842,12356,1,2024,1,5,33,85.2,557.5,16.9,123.04,43.7
1843,12356,1,2024,2,6,36,89.3,586,16.3,117.58,43.34
1844,12361,1,2024,1,6,32,130.3,676.3,21.1,103.58,29.41
1845,12361,1,2024,2,6,31,123.6,628.8,20.3,102.39,30.29
1846,12363,1,2024,1,16,90,79.6,423.6,4.7,32.16,41
1847,12363,1,2024,2,16,91,79.7,425.8,4.7,28.51,36.56
1848,12364,1,2024,1,17,91,229.5,1209.2,13.3,47.81,21.59
1849,12364,1,2024,2,16,86,226.5,1193.2,13.9,50.8,21.97
1850,12366,1,2024,1,6,35,59.4,343.1,9.8,77.52,47.45
1851,12366,1,2024,2,6,36,56.5,318.1,8.8,69.77,47.38
1852,12372,1,2024,1,11,56,56.8,287.7,5.1,62.13,72.56
1853,12372,1,2024,2,10,51,80,404,7.9,63.29,47.94
1854,12374,1,2024,1,12,70,132.4,716.3,10.2,54.77,32.11
1855,12374,1,2024,2,13,76,146.3,785.2,10.3,54.11,31.42
1856,12377,1,2024,1,36,193,339.1,1799.3,9.3,52.58,33.84
1857,12377,1,2024,2,38,204,361.4,1923,9.4,51.23,32.61
1858,12386,1,2024,1,21,108,341.2,1744.9,16.2,49.31,18.31
1859,12386,1,2024,2,17,89,304.2,1560.8,17.5,47.7,16.32
1860,12387,1,2024,1,14,70,72.9,364.5,5.2,49.34,56.85
1861,12387,1,2024,2,16,80,113.1,565.5,7.1,50.1,42.53
1862,12408,1,2024,1,12,88,263.6,1770.8,20.1,63.13,18.82
1863,12408,1,2024,3,12,89,244.7,1652.1,18.6,62.03,20.05
1864,12411,1,2024,1,27,164,591.5,3548.6,21.6,105.77,29.33
1865,12411,1,2024,3,30,182,528.4,3217.2,17.7,104.34,35.42
1866,12412,1,2024,1,3,33,56.1,525,15.9,109.5,41.3
1867,12412,1,2024,3,4,39,50.8,558.5,14.3,106.32,44.55
1868,12427,1,2024,1,1,7,9.4,47,6.7,70.46,62.96
1869,12427,1,2024,2,1,8,3.4,19.2,2.4,74.5,186.25
1870,12437,1,2024,1,2,10,23.2,116,11.6,105.01,54.32
1871,12437,1,2024,2,4,20,27.8,139,7,94.59,81.66
1872,12440,1,2024,1,1,7,14.2,88.8,12.7,134.23,63.49
1873,12440,1,2024,2,1,7,3.2,38.6,5.5,169.28,184.19
1874,12441,1,2024,1,1,7,2.6,26.6,3.8,68,107.37
1875,12441,1,2024,2,1,7,1.4,15.1,2.2,64.18,178.51
1876,12446,1,2024,1,12,60,85.1,425.5,7.1,62.95,53.26
1877,12446,1,2024,2,13,65,70.5,353.6,5.4,58.84,64.9
1878,12450,1,2024,1,28,160,396.2,2242.2,14,50.29,21.53
1879,12450,1,2024,2,28,160,368.3,2046.7,12.8,49.03,23
1880,12451,1,2024,1,10,53,41.6,217.5,4.1,39.97,58.44
1881,12451,1,2024,2,10,53,32.6,167.9,3.2,45.19,85.59
1882,12452,1,2024,1,8,42,44,226.8,5.4,38.32,42.58
1883,12452,1,2024,2,8,42,25.1,127.4,3,42.78,84.62
1884,12454,1,2024,1,14,74,26.6,137.8,1.9,52.11,167.9
1885,12454,1,2024,2,7,37,17.6,93.3,2.5,52.89,125.85
1886,12459,1,2024,1,0,8,3.3,109.3,13.7,138.49,60.82
1887,12459,1,2024,2,0,8,4.6,137.2,17.2,143.11,50.07
1888,12460,1,2024,1,6,50,56.2,291,5.8,70.14,72.31
1889,12460,1,2024,3,6,52,52,271.9,5.2,75.86,87.05
1890,12465,1,2024,1,17,96,340.2,1876.4,19.5,104.73,32.15
1891,12465,1,2024,2,17,96,371.5,2011.1,20.9,105.5,30.22
1892,12466,1,2024,1,2,12,39.1,214.3,17.9,111.53,37.47
1893,12466,1,2024,2,2,10,36.5,182.5,18.2,120.53,39.63
1894,12467,1,2024,1,5,25,58.8,294,11.8,84.26,42.99
1895,12467,1,2024,2,10,50,49.2,246,4.9,88.61,108.06
1896,12468,1,2024,1,15,85,188.9,1061.6,12.5,79.16,38.03
1897,12468,1,2024,2,15,85,187.4,1038.3,12.2,76.57,37.61
1898,12469,1,2024,1,5,30,19.6,130.5,4.4,121.38,167.42
1899,12469,1,2024,2,6,35,27.7,165,4.7,123.51,157.19
1900,12474,1,2024,1,2,38,57,765.6,20.1,91.12,27.14
1901,12474,1,2024,2,3,49,44.8,773.4,15.8,82.54,31.38
1902,12477,1,2024,1,0,6,0,83.1,13.8,83.77,36.29
1903,12477,1,2024,2,0,4,0,67.8,17,74.93,26.52
1904,12485,1,2024,1,4,6,4.1,20.5,3.4,49.93,87.68
1905,12485,1,2024,2,4,6,2.6,13,2.2,41.17,114.01
1906,12489,1,2024,1,0,6,1.7,28.5,4.8,46,58.11
1907,12489,1,2024,2,0,12,1.1,27.1,2.3,44.75,118.89
1908,12490,1,2024,1,3,15,13.8,69,4.6,95.5,124.57
1909,12490,1,2024,2,3,15,20.7,103.5,6.9,105.59,91.82
1910,12498,1,2024,1,0,9,0,131.7,14.6,91.14,37.37
1911,12498,1,2024,2,0,9,0,195.7,21.7,88.58,24.44
1912,12503,1,2024,1,4,22,44.7,239.8,10.9,136.78,75.29
1913,12503,1,2024,2,4,22,43.8,240,10.9,141.1,77.6
1914,12531,1,2024,3,92,534,3019.7,16598.1,31.1,48.28,9.32
1915,12558,1,2024,1,2,12,8.3,46.3,3.9,85.9,133.58
1916,12558,1,2024,2,3,17,13.8,75.1,4.4,89.94,122.16
1917,12580,1,2024,1,0,7,0,101.6,14.5,156.78,64.81
1918,12580,1,2024,2,0,7,0,117.4,16.8,183.26,65.56
1919,12592,1,2024,1,4,33,86.2,633.5,19.2,137.33,42.92
1920,12592,1,2024,2,2,21,36.1,343.2,16.3,117.5,43.14
1921,12594,1,2024,1,15,92,370.7,2179.1,23.7,144.16,36.52
1922,12594,1,2024,2,15,92,348.9,2052.2,22.3,127.17,34.21
1923,12600,1,2024,1,66,392,1699.2,9604.6,24.5,54.02,13.23
1924,12600,1,2024,2,71,416,1883.1,10687.5,25.7,48.83,11.4
1925,12619,1,2024,1,9,48,144.1,781.3,16.3,68.82,25.37
1926,12619,1,2024,2,10,52,128.8,671.2,12.9,76.48,35.55
1927,12620,1,2024,1,33,167,496.2,2537,15.2,45.85,18.11
1928,12620,1,2024,2,31,161,432.8,2230.1,13.9,43.49,18.84
1929,12626,1,2024,1,34,191,562.4,3071.1,16.1,69.75,26.03
1930,12626,1,2024,2,35,200,573.4,3157.1,15.8,72.22,27.45
1931,12630,1,2024,1,10,55,127.9,674.5,12.3,74.29,36.35
1932,12630,1,2024,2,10,56,144.5,762.5,13.6,77.22,34.03
1933,12636,1,2024,1,5,25,51.2,256,10.2,69.92,40.97
1934,12636,1,2024,2,5,25,33.5,167.5,6.7,77.49,69.39
1935,12704,1,2024,1,38,190,193.5,967.5,5.1,53.35,62.86
1936,12704,1,2024,2,39,195,248.3,1241.5,6.4,67.88,63.97
1937,12716,1,2024,1,3,20,212.4,1315.6,65.8,53.99,4.92
1938,12716,1,2024,2,4,23,287.1,1696.2,73.7,65.95,5.37
1939,12720,1,2024,1,12,64,75.2,385.3,6,74.01,73.76
1940,12720,1,2024,2,12,64,84,437.7,6.8,65.26,57.25
1941,12729,1,2024,1,51,278,1635.4,8755.8,31.5,72.36,13.78
1942,12745,1,2024,1,1,5,36.6,183,36.6,49.82,8.17
1943,12750,1,2024,1,10,56,48,276.6,4.9,52.46,63.73
1944,12750,1,2024,2,10,56,61.2,334.3,6,53.34,53.61
1945,12773,1,2024,1,12,67,42.1,223.9,3.3,36.83,66.13
1946,12773,1,2024,2,12,68,41.2,225,3.3,37.99,68.89
1947,12793,1,2024,1,9,48,32.6,180.3,3.8,29.17,46.59
1948,12793,1,2024,2,7,38,29.2,164.3,4.3,29.94,41.55
1949,12811,1,2024,1,4,23,149.5,868.7,37.8,22.82,3.63
1950,12811,1,2024,2,1,6,63.2,390.8,65.1,39.92,3.68
1951,12821,1,2024,1,1,6,22.7,139.5,23.2,37.78,9.75
1952,12821,1,2024,2,1,5,23.8,119,23.8,38.76,9.77
1953,12850,1,2024,1,0,6,0,165,27.5,133.62,29.15
1954,12850,1,2024,2,0,7,0,132,18.9,125.45,39.92
1955,12870,1,2024,1,1,5,0.9,4.5,0.9,24.62,164.13
1956,12870,1,2024,2,1,5,3.8,19,3.8,36.98,58.39
1957,12885,1,2024,1,0,4,0.1,15.1,3.8,219.02,348.11
1958,12885,1,2024,2,0,5,0.1,38.5,7.7,194.7,151.71
1959,12890,1,2024,1,1,5,32.4,162,32.4,43.24,8.01
1960,12890,1,2024,2,1,6,6,53.6,8.9,10.62,7.13
1961,12900,1,2024,1,1,6,37.1,226.5,37.8,29.81,4.74
1962,12900,1,2024,2,2,11,58.5,345.1,31.4,31.8,6.08
1963,12905,1,2024,1,6,36,21.1,147.5,4.1,107.67,157.67
1964,12905,1,2024,2,6,36,24.6,151.7,4.2,97.56,138.91
1965,12912,1,2024,2,2,18,47.7,427.5,23.8,149.5,37.77
1966,12912,1,2024,3,3,24,49.7,498,20.8,140.17,40.53
1967,12983,1,2024,1,0,5,0,34.6,6.9,156.79,135.95
1968,12983,1,2024,2,0,6,0,25.8,4.3,156.58,218.48
1969,12989,1,2024,1,0,7,0,74.9,10.7,145.46,81.57
1970,12989,1,2024,2,0,8,0,95.2,11.9,142.83,72.02
1971,12993,1,2024,1,1,20,33.9,320,16,179.37,67.26
1972,12993,1,2024,2,1,28,22,432.2,15.4,178.26,69.29
1973,13002,1,2024,1,52,282,1051.8,5596.5,19.8,32.59,9.85
1974,13002,1,2024,2,52,282,1128.6,6042.7,21.4,36.21,10.14
1975,13003,1,2024,3,59,321,2571.5,13845.6,43.1,61.04,8.49
1976,13006,1,2024,3,19,105,113.6,596.8,5.7,16.54,17.46
1977,13007,1,2024,3,104,591,3891.1,21193,35.9,56.69,9.49
1978,13008,1,2024,1,30,163,165.1,872,5.3,22.39,25.11
1979,13008,1,2024,2,31,169,186.4,978.8,5.8,22.48,23.29
1980,13011,1,2024,3,35,193,584.4,3161.6,16.4,32.54,11.92
1981,13012,1,2024,1,64,361,1037.7,5634.6,15.6,24.11,9.27
1982,13012,1,2024,2,66,371,723.4,3944.3,10.6,19.97,11.27
1983,13014,1,2024,1,56,308,2006.2,10874.9,35.3,68.79,11.69
1984,13014,1,2024,2,57,313,2022.2,10952.7,35,73.95,12.68
1985,13015,1,2024,1,34,193,856.3,4580.1,23.7,43.3,10.95
1986,13015,1,2024,2,35,198,1024.7,5441.8,27.5,49.15,10.73
1987,13016,1,2024,1,36,211,2578.7,14775.1,70,56.47,4.84
1988,13016,1,2024,2,37,218,3225.9,18320.3,84,59.61,4.26
1989,13023,1,2024,1,15,83,105.2,547.7,6.6,20.68,18.8
1990,13023,1,2024,2,11,65,67.2,350.8,5.4,20.71,23.02
1991,13025,1,2024,1,45,258,862.1,4666.9,18.1,23.97,7.95
1992,13025,1,2024,2,45,258,732.4,4018.6,15.6,22.69,8.74
1993,13026,1,2024,1,66,375,2511.2,13510,36,46.85,7.8
1994,13026,1,2024,2,59,337,2296,12312.2,36.5,49.95,8.2
1995,13027,1,2024,1,32,170,562,2915.6,17.2,13.12,4.59
1996,13027,1,2024,2,47,244,1200.2,6111.4,25,11.97,2.87
1997,13027,1,2024,3,78,433,3351.5,17713.9,40.9,28.68,4.21
1998,13031,1,2024,1,1,6,31,208.4,34.7,22.7,3.92
1999,13031,1,2024,2,1,6,37.3,214.1,35.7,24.1,4.05
2000,13033,1,2024,1,74,423,4431.7,24192.6,57.2,63.83,6.7
2001,13033,1,2024,2,72,420,4563.4,25296.6,60.2,63.37,6.31
2002,13036,1,2024,1,0,4,0,217.2,54.3,31.63,3.5
2003,13036,1,2024,2,0,3,0,110.6,36.9,32.81,5.34
2004,13036,1,2024,3,109,605,12971.8,70607.3,116.7,69.24,3.56
2005,13039,1,2024,1,67,375,2193.4,12012.6,32,63.53,11.9
2006,13039,1,2024,2,68,381,2035.1,11185.1,29.4,61.7,12.61
2007,13042,1,2024,1,24,120,822.6,4113,34.3,58.48,10.24
2008,13042,1,2024,2,30,176,965.9,4856.5,27.6,66.67,14.5
2009,13045,1,2024,1,54,311,1854.9,10543,33.9,53.22,9.42
2010,13045,1,2024,2,60,347,2540.7,14084.5,40.6,45.92,6.79
2011,13047,1,2024,1,10,58,89.7,483.1,8.3,21.22,15.29
2012,13047,1,2024,2,10,56,49,266.9,4.8,21.36,26.89
2013,13052,1,2024,1,72,419,5197.2,29401.9,70.2,52.19,4.46
2014,13052,1,2024,2,72,422,6656.7,37579,89,58.51,3.94
